longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,rank,property_id,address,price,currency,bathrooms,bedrooms,area,land_area,zestimate,rent_zestimate,days_on_zillow,sold_date,is_zillow_owned,image,listing_type,status_text,broker_name,input,property_url,listing_url
-117.07,32.79,36.0,3583.0,642.0,1711.0,602.0,3.9745,170800.0,NEAR OCEAN,267,17193881,"6910 Galewood St, San Diego, CA 92120",1100000,USD,2.0,3.0,1763 sqft,,,4430.0,4,,False,https://photos.zillowstatic.com/fp/053b62ed4c9057d220f0059313dcaf4e-p_e.jpg,FOR SALE,House for sale,"eXp Realty of California, Inc.","https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/6910-Galewood-St-San-Diego-CA-92120/17193881_zpid/,https://www.zillow.com/san-diego-ca/7_p/
-117.07,32.79,25.0,2489.0,314.0,911.0,309.0,7.8336,277600.0,NEAR OCEAN,160,16988135,"5730 Lance St, San Diego, CA 92120",1500000,USD,2.0,4.0,2042 sqft,,1472100.0,5669.0,1,,False,https://photos.zillowstatic.com/fp/f4fffc6d8d63c1bd03e93e78acdffcb4-p_e.jpg,FOR SALE,Coming soon,1st Class Real Estate SD,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/5730-Lance-St-San-Diego-CA-92120/16988135_zpid/,https://www.zillow.com/san-diego-ca/4_p/
-117.07,32.79,25.0,2489.0,314.0,911.0,309.0,7.8336,277600.0,NEAR OCEAN,267,17193881,"6910 Galewood St, San Diego, CA 92120",1100000,USD,2.0,3.0,1763 sqft,,,4430.0,4,,False,https://photos.zillowstatic.com/fp/053b62ed4c9057d220f0059313dcaf4e-p_e.jpg,FOR SALE,House for sale,"eXp Realty of California, Inc.","https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/6910-Galewood-St-San-Diego-CA-92120/17193881_zpid/,https://www.zillow.com/san-diego-ca/7_p/
-117.07,32.81,15.0,2000.0,402.0,778.0,369.0,4.3594,224200.0,<1H OCEAN,244,16979127,"5632 Lone Star Dr, San Diego, CA 92120",1225000,USD,3.0,4.0,1910 sqft,,1233900.0,4600.0,9,,False,https://photos.zillowstatic.com/fp/3923e8d0a564a4b943b6cc602aa0b4f0-p_e.jpg,FOR SALE,House for sale,RE/MAX Connection,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/5632-Lone-Star-Dr-San-Diego-CA-92120/16979127_zpid/,https://www.zillow.com/san-diego-ca/6_p/
-117.05,32.81,17.0,1885.0,292.0,771.0,301.0,5.6402,228600.0,<1H OCEAN,394,16980792,"8065 El Extenso Ct, San Diego, CA 92119",1250000,USD,2.0,4.0,2183 sqft,,1290800.0,4800.0,15,,False,https://photos.zillowstatic.com/fp/f0b6442f592be21a87ed5fb99ecc6028-p_e.jpg,FOR SALE,House for sale,Keller Williams SanDiego Metro,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/8065-El-Extenso-Ct-San-Diego-CA-92119/16980792_zpid/,https://www.zillow.com/san-diego-ca/10_p/
-117.05,32.81,17.0,1885.0,292.0,771.0,301.0,5.6402,228600.0,<1H OCEAN,509,16979264,"7630 Forrestal Rd, San Diego, CA 92120",1375000,USD,3.0,4.0,2476 sqft,,1371900.0,4994.0,25,,False,https://photos.zillowstatic.com/fp/1eeae5b05ddbb98ea5bb81e0a0320e61-p_e.jpg,FOR SALE,House for sale,Compass,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/7630-Forrestal-Rd-San-Diego-CA-92120/16979264_zpid/,https://www.zillow.com/san-diego-ca/13_p/
-117.06,32.8,17.0,2247.0,340.0,973.0,318.0,5.5,222000.0,<1H OCEAN,420,17194998,"6160 Calle Empinada, San Diego, CA 92120",1699900,USD,3.0,5.0,2588 sqft,,1678600.0,5500.0,22,,False,https://photos.zillowstatic.com/fp/9156501becdfce1e4cf8ed1c4e916ce5-p_e.jpg,FOR SALE,House for sale,Redfin Corporation,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/6160-Calle-Empinada-San-Diego-CA-92120/17194998_zpid/,https://www.zillow.com/san-diego-ca/11_p/
-117.06,32.8,17.0,2247.0,340.0,973.0,318.0,5.5,222000.0,<1H OCEAN,589,17195715,"7353 Margerum Ave, San Diego, CA 92120",1549000,USD,4.0,5.0,2867 sqft,,1505800.0,6499.0,60,,False,https://photos.zillowstatic.com/fp/04382db17415e2e5e10bf87491b78807-p_e.jpg,FOR SALE,House for sale,Berkshire Hathaway HomeServices California Properties,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/7353-Margerum-Ave-San-Diego-CA-92120/17195715_zpid/,https://www.zillow.com/san-diego-ca/15_p/
-117.04,32.79,23.0,2491.0,350.0,863.0,348.0,6.7196,306800.0,<1H OCEAN,105,17196275,"6320 Lake Lucerne Dr, San Diego, CA 92119",1275000,USD,3.0,4.0,2331 sqft,,1297900.0,4999.0,4,,False,https://photos.zillowstatic.com/fp/f94bd346f2716c26c5d07c4105026742-p_e.jpg,FOR SALE,House for sale,Golden Empire Realty,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/6320-Lake-Lucerne-Dr-San-Diego-CA-92119/17196275_zpid/,https://www.zillow.com/san-diego-ca/3_p/
-117.04,32.8,25.0,2504.0,345.0,1067.0,350.0,5.7416,243400.0,<1H OCEAN,604,17197091,"7225 Navajo Rd UNIT 227, San Diego, CA 92119",615000,USD,3.0,2.0,1166 sqft,,607400.0,2892.0,59,,False,https://photos.zillowstatic.com/fp/dfe60642d923e66c4edaf7d9f895b3f0-p_e.jpg,FOR SALE,Condo for sale,Coastal Premier Properties,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/7225-Navajo-Rd-UNIT-227-San-Diego-CA-92119/17197091_zpid/,https://www.zillow.com/san-diego-ca/15_p/
-117.04,32.8,25.0,2504.0,345.0,1067.0,350.0,5.7416,243400.0,<1H OCEAN,698,17196722,"6560 Golfcrest Dr, San Diego, CA 92119",1574900,USD,2.0,4.0,2162 sqft,,1609800.0,5224.0,7,,False,https://photos.zillowstatic.com/fp/650e54bc6b827675534c88bb0ef03e20-p_e.jpg,FOR SALE,House for sale,New Visions/Prestige R E,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/6560-Golfcrest-Dr-San-Diego-CA-92119/17196722_zpid/,https://www.zillow.com/san-diego-ca/18_p/
-117.04,32.8,25.0,2504.0,345.0,1067.0,350.0,5.7416,243400.0,<1H OCEAN,516,17196433,"7070 Glenflora Ave, San Diego, CA 92119",1200000,USD,3.0,4.0,2072 sqft,,1190300.0,5200.0,23,,False,https://photos.zillowstatic.com/fp/7469e32efa00e5661c0249fa68f62e76-p_e.jpg,FOR SALE,House for sale,Pacific Sotheby's International Realty,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/7070-Glenflora-Ave-San-Diego-CA-92119/17196433_zpid/,https://www.zillow.com/san-diego-ca/13_p/
-117.04,32.8,25.0,2504.0,345.0,1067.0,350.0,5.7416,243400.0,<1H OCEAN,694,17197133,"7245 Navajo Rd UNIT D250, San Diego, CA 92119",569000,USD,2.0,2.0,1259 sqft,,574700.0,2985.0,24,,False,https://photos.zillowstatic.com/fp/0d212113f5f05929eb8c25e8b452bde9-p_e.jpg,FOR SALE,Condo for sale,Keller Williams SanDiego Metro,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/7245-Navajo-Rd-UNIT-D250-San-Diego-CA-92119/17197133_zpid/,https://www.zillow.com/san-diego-ca/17_p/
-117.04,32.8,11.0,1802.0,440.0,630.0,428.0,2.0337,146700.0,<1H OCEAN,604,17197091,"7225 Navajo Rd UNIT 227, San Diego, CA 92119",615000,USD,3.0,2.0,1166 sqft,,607400.0,2892.0,59,,False,https://photos.zillowstatic.com/fp/dfe60642d923e66c4edaf7d9f895b3f0-p_e.jpg,FOR SALE,Condo for sale,Coastal Premier Properties,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/7225-Navajo-Rd-UNIT-227-San-Diego-CA-92119/17197091_zpid/,https://www.zillow.com/san-diego-ca/15_p/
-117.04,32.8,11.0,1802.0,440.0,630.0,428.0,2.0337,146700.0,<1H OCEAN,698,17196722,"6560 Golfcrest Dr, San Diego, CA 92119",1574900,USD,2.0,4.0,2162 sqft,,1609800.0,5224.0,7,,False,https://photos.zillowstatic.com/fp/650e54bc6b827675534c88bb0ef03e20-p_e.jpg,FOR SALE,House for sale,New Visions/Prestige R E,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/6560-Golfcrest-Dr-San-Diego-CA-92119/17196722_zpid/,https://www.zillow.com/san-diego-ca/18_p/
-117.04,32.8,11.0,1802.0,440.0,630.0,428.0,2.0337,146700.0,<1H OCEAN,516,17196433,"7070 Glenflora Ave, San Diego, CA 92119",1200000,USD,3.0,4.0,2072 sqft,,1190300.0,5200.0,23,,False,https://photos.zillowstatic.com/fp/7469e32efa00e5661c0249fa68f62e76-p_e.jpg,FOR SALE,House for sale,Pacific Sotheby's International Realty,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/7070-Glenflora-Ave-San-Diego-CA-92119/17196433_zpid/,https://www.zillow.com/san-diego-ca/13_p/
-117.04,32.8,11.0,1802.0,440.0,630.0,428.0,2.0337,146700.0,<1H OCEAN,694,17197133,"7245 Navajo Rd UNIT D250, San Diego, CA 92119",569000,USD,2.0,2.0,1259 sqft,,574700.0,2985.0,24,,False,https://photos.zillowstatic.com/fp/0d212113f5f05929eb8c25e8b452bde9-p_e.jpg,FOR SALE,Condo for sale,Keller Williams SanDiego Metro,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/7245-Navajo-Rd-UNIT-D250-San-Diego-CA-92119/17197133_zpid/,https://www.zillow.com/san-diego-ca/17_p/
-117.06,32.79,17.0,2524.0,332.0,771.0,317.0,8.7604,331800.0,<1H OCEAN,743,16988593,"6285 Rockhurst Dr, San Diego, CA 92120",1285000,USD,2.0,4.0,1833 sqft,,,,8,,False,https://photos.zillowstatic.com/fp/3cd0c5b780cbb7ff36214a662875ca8b-p_e.jpg,FOR SALE,House for sale,Compass,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/6285-Rockhurst-Dr-San-Diego-CA-92120/16988593_zpid/,https://www.zillow.com/san-diego-ca/19_p/
-117.06,32.79,17.0,2524.0,332.0,771.0,317.0,8.7604,331800.0,<1H OCEAN,133,17195625,"6116 Caminito Pan, San Diego, CA 92120",1150000,USD,3.0,3.0,2009 sqft,,1182800.0,4495.0,2,,False,https://photos.zillowstatic.com/fp/ee8a39e95f38ae38051334cf46a9fe75-p_e.jpg,FOR SALE,House for sale,Berkshire Hathaway HomeService,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/6116-Caminito-Pan-San-Diego-CA-92120/17195625_zpid/,https://www.zillow.com/san-diego-ca/4_p/
-117.06,32.79,21.0,3787.0,492.0,1246.0,457.0,9.6023,391300.0,<1H OCEAN,743,16988593,"6285 Rockhurst Dr, San Diego, CA 92120",1285000,USD,2.0,4.0,1833 sqft,,,,8,,False,https://photos.zillowstatic.com/fp/3cd0c5b780cbb7ff36214a662875ca8b-p_e.jpg,FOR SALE,House for sale,Compass,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/6285-Rockhurst-Dr-San-Diego-CA-92120/16988593_zpid/,https://www.zillow.com/san-diego-ca/19_p/
-117.06,32.79,21.0,3787.0,492.0,1246.0,457.0,9.6023,391300.0,<1H OCEAN,133,17195625,"6116 Caminito Pan, San Diego, CA 92120",1150000,USD,3.0,3.0,2009 sqft,,1182800.0,4495.0,2,,False,https://photos.zillowstatic.com/fp/ee8a39e95f38ae38051334cf46a9fe75-p_e.jpg,FOR SALE,House for sale,Berkshire Hathaway HomeService,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/6116-Caminito-Pan-San-Diego-CA-92120/17195625_zpid/,https://www.zillow.com/san-diego-ca/4_p/
-117.02,32.8,27.0,2369.0,370.0,927.0,374.0,4.1162,177200.0,<1H OCEAN,233,16982117,"8295 Tommy Dr, San Diego, CA 92119",1095000,USD,2.0,3.0,1296 sqft,,1113800.0,3949.0,1,,False,https://photos.zillowstatic.com/fp/839e6fd45d5146e14488fd0552c2419f-p_e.jpg,FOR SALE,House for sale,"Four Seasons Properties, Inc","https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/8295-Tommy-Dr-San-Diego-CA-92119/16982117_zpid/,https://www.zillow.com/san-diego-ca/6_p/
-117.02,32.8,27.0,2369.0,370.0,927.0,374.0,4.1162,177200.0,<1H OCEAN,79,17198217,"6397 Badger Lake Ave, San Diego, CA 92119",899998,USD,2.0,3.0,1082 sqft,,927200.0,2993.0,2,,False,https://photos.zillowstatic.com/fp/61f9ee357bf8d8206d494051ed5b78dc-p_e.jpg,FOR SALE,House for sale,"eXp Realty of California, Inc.","https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/6397-Badger-Lake-Ave-San-Diego-CA-92119/17198217_zpid/,https://www.zillow.com/san-diego-ca/2_p/
-117.02,32.8,29.0,1232.0,243.0,665.0,247.0,3.65,168900.0,<1H OCEAN,233,16982117,"8295 Tommy Dr, San Diego, CA 92119",1095000,USD,2.0,3.0,1296 sqft,,1113800.0,3949.0,1,,False,https://photos.zillowstatic.com/fp/839e6fd45d5146e14488fd0552c2419f-p_e.jpg,FOR SALE,House for sale,"Four Seasons Properties, Inc","https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/8295-Tommy-Dr-San-Diego-CA-92119/16982117_zpid/,https://www.zillow.com/san-diego-ca/6_p/
-117.02,32.8,29.0,1232.0,243.0,665.0,247.0,3.65,168900.0,<1H OCEAN,79,17198217,"6397 Badger Lake Ave, San Diego, CA 92119",899998,USD,2.0,3.0,1082 sqft,,927200.0,2993.0,2,,False,https://photos.zillowstatic.com/fp/61f9ee357bf8d8206d494051ed5b78dc-p_e.jpg,FOR SALE,House for sale,"eXp Realty of California, Inc.","https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/6397-Badger-Lake-Ave-San-Diego-CA-92119/17198217_zpid/,https://www.zillow.com/san-diego-ca/2_p/
-117.02,32.8,31.0,2692.0,445.0,1129.0,450.0,4.4583,170000.0,<1H OCEAN,233,16982117,"8295 Tommy Dr, San Diego, CA 92119",1095000,USD,2.0,3.0,1296 sqft,,1113800.0,3949.0,1,,False,https://photos.zillowstatic.com/fp/839e6fd45d5146e14488fd0552c2419f-p_e.jpg,FOR SALE,House for sale,"Four Seasons Properties, Inc","https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/8295-Tommy-Dr-San-Diego-CA-92119/16982117_zpid/,https://www.zillow.com/san-diego-ca/6_p/
-117.02,32.8,31.0,2692.0,445.0,1129.0,450.0,4.4583,170000.0,<1H OCEAN,79,17198217,"6397 Badger Lake Ave, San Diego, CA 92119",899998,USD,2.0,3.0,1082 sqft,,927200.0,2993.0,2,,False,https://photos.zillowstatic.com/fp/61f9ee357bf8d8206d494051ed5b78dc-p_e.jpg,FOR SALE,House for sale,"eXp Realty of California, Inc.","https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/6397-Badger-Lake-Ave-San-Diego-CA-92119/17198217_zpid/,https://www.zillow.com/san-diego-ca/2_p/
-117.03,32.79,26.0,3859.0,513.0,1469.0,538.0,5.8683,220500.0,<1H OCEAN,72,17198556,"7784 Cedar Lake Ave, San Diego, CA 92119",1150000,USD,2.0,4.0,2224 sqft,,,,2,,False,https://photos.zillowstatic.com/fp/5c69b48c21e2987a8e959d6a0751900b-p_e.jpg,FOR SALE,House for sale,Keller Williams La Jolla,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/7784-Cedar-Lake-Ave-San-Diego-CA-92119/17198556_zpid/,https://www.zillow.com/san-diego-ca/2_p/
-117.03,32.79,31.0,2366.0,383.0,1077.0,387.0,4.2992,174400.0,<1H OCEAN,72,17198556,"7784 Cedar Lake Ave, San Diego, CA 92119",1150000,USD,2.0,4.0,2224 sqft,,,,2,,False,https://photos.zillowstatic.com/fp/5c69b48c21e2987a8e959d6a0751900b-p_e.jpg,FOR SALE,House for sale,Keller Williams La Jolla,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/7784-Cedar-Lake-Ave-San-Diego-CA-92119/17198556_zpid/,https://www.zillow.com/san-diego-ca/2_p/
-117.03,32.79,17.0,7352.0,1699.0,3331.0,1634.0,2.7006,166300.0,<1H OCEAN,72,17198556,"7784 Cedar Lake Ave, San Diego, CA 92119",1150000,USD,2.0,4.0,2224 sqft,,,,2,,False,https://photos.zillowstatic.com/fp/5c69b48c21e2987a8e959d6a0751900b-p_e.jpg,FOR SALE,House for sale,Keller Williams La Jolla,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/7784-Cedar-Lake-Ave-San-Diego-CA-92119/17198556_zpid/,https://www.zillow.com/san-diego-ca/2_p/
-117.03,32.8,19.0,3866.0,775.0,1554.0,703.0,4.3281,220000.0,<1H OCEAN,31,16984712,"7819 Tommy Dr UNIT 41, San Diego, CA 92119",519000,USD,2.0,2.0,1060 sqft,,540200.0,2600.0,2,,False,https://photos.zillowstatic.com/fp/2f0ad4417f623a76476ba0fba7319cd3-p_e.jpg,FOR SALE,Condo for sale,Compass,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/7819-Tommy-Dr-UNIT-41-San-Diego-CA-92119/16984712_zpid/,"https://www.zillow.com/homes/San-Diego,-CA_rb/"
-117.03,32.8,19.0,3866.0,775.0,1554.0,703.0,4.3281,220000.0,<1H OCEAN,501,17198789,"7855 Cowles Mountain Ct UNIT A26, San Diego, CA 92119",485000,USD,2.0,2.0,1048 sqft,,496800.0,2740.0,27,,False,https://photos.zillowstatic.com/fp/1f91df9519c942c07d12a1a8485d7771-p_e.jpg,FOR SALE,Condo for sale,Compass,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/7855-Cowles-Mountain-Ct-UNIT-A26-San-Diego-CA-92119/17198789_zpid/,https://www.zillow.com/san-diego-ca/13_p/
-117.01,32.81,26.0,4499.0,645.0,1866.0,626.0,5.516,185100.0,<1H OCEAN,203,16984521,"8725 Mulvaney Dr, San Diego, CA 92119",1299000,USD,3.0,4.0,1796 sqft,,1338900.0,4175.0,0,,False,https://photos.zillowstatic.com/fp/231b611796697424e4ac01afe3450ffe-p_e.jpg,FOR SALE,House for sale,Anjuella Properties Inc.,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/8725-Mulvaney-Dr-San-Diego-CA-92119/16984521_zpid/,https://www.zillow.com/san-diego-ca/5_p/
-117.01,32.81,21.0,4203.0,618.0,1620.0,600.0,5.3441,193500.0,<1H OCEAN,203,16984521,"8725 Mulvaney Dr, San Diego, CA 92119",1299000,USD,3.0,4.0,1796 sqft,,1338900.0,4175.0,0,,False,https://photos.zillowstatic.com/fp/231b611796697424e4ac01afe3450ffe-p_e.jpg,FOR SALE,House for sale,Anjuella Properties Inc.,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/8725-Mulvaney-Dr-San-Diego-CA-92119/16984521_zpid/,https://www.zillow.com/san-diego-ca/5_p/
-117.02,32.81,27.0,1950.0,317.0,950.0,320.0,4.0656,164000.0,<1H OCEAN,556,16982914,"6890 Boulder Lake Ave, San Diego, CA 92119",1110000,USD,3.0,4.0,1720 sqft,,1143900.0,4359.0,8,,False,https://photos.zillowstatic.com/fp/7cc52471a4434cb655a7de1f08b8950d-p_e.jpg,FOR SALE,House for sale,Kevin Sheedy Realty,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/6890-Boulder-Lake-Ave-San-Diego-CA-92119/16982914_zpid/,https://www.zillow.com/san-diego-ca/14_p/
-117.02,32.81,27.0,1950.0,317.0,950.0,320.0,4.0656,164000.0,<1H OCEAN,157,16984087,"7252 Ballinger Ave, San Diego, CA 92119",1059950,USD,2.0,4.0,1404 sqft,,1101200.0,3866.0,1,,False,https://photos.zillowstatic.com/fp/6e5c4d346b2448fbbc09b8b813216296-p_e.jpg,FOR SALE,House for sale,Sunny Coast Realty,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/7252-Ballinger-Ave-San-Diego-CA-92119/16984087_zpid/,https://www.zillow.com/san-diego-ca/4_p/
-117.02,32.81,27.0,1950.0,317.0,950.0,320.0,4.0656,164000.0,<1H OCEAN,407,16982931,"6770 Boulder Lake Ave, San Diego, CA 92119",1150000,USD,3.0,3.0,1800 sqft,,1136500.0,4013.0,44,,False,https://photos.zillowstatic.com/fp/331faf7854a663ecbb365d59f86592c6-p_e.jpg,FOR SALE,House for sale,David Lane,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/6770-Boulder-Lake-Ave-San-Diego-CA-92119/16982931_zpid/,https://www.zillow.com/san-diego-ca/10_p/
-117.02,32.81,26.0,1998.0,301.0,874.0,305.0,5.4544,180900.0,<1H OCEAN,556,16982914,"6890 Boulder Lake Ave, San Diego, CA 92119",1110000,USD,3.0,4.0,1720 sqft,,1143900.0,4359.0,8,,False,https://photos.zillowstatic.com/fp/7cc52471a4434cb655a7de1f08b8950d-p_e.jpg,FOR SALE,House for sale,Kevin Sheedy Realty,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/6890-Boulder-Lake-Ave-San-Diego-CA-92119/16982914_zpid/,https://www.zillow.com/san-diego-ca/14_p/
-117.02,32.81,26.0,1998.0,301.0,874.0,305.0,5.4544,180900.0,<1H OCEAN,157,16984087,"7252 Ballinger Ave, San Diego, CA 92119",1059950,USD,2.0,4.0,1404 sqft,,1101200.0,3866.0,1,,False,https://photos.zillowstatic.com/fp/6e5c4d346b2448fbbc09b8b813216296-p_e.jpg,FOR SALE,House for sale,Sunny Coast Realty,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/7252-Ballinger-Ave-San-Diego-CA-92119/16984087_zpid/,https://www.zillow.com/san-diego-ca/4_p/
-117.02,32.81,26.0,1998.0,301.0,874.0,305.0,5.4544,180900.0,<1H OCEAN,407,16982931,"6770 Boulder Lake Ave, San Diego, CA 92119",1150000,USD,3.0,3.0,1800 sqft,,1136500.0,4013.0,44,,False,https://photos.zillowstatic.com/fp/331faf7854a663ecbb365d59f86592c6-p_e.jpg,FOR SALE,House for sale,David Lane,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/6770-Boulder-Lake-Ave-San-Diego-CA-92119/16982931_zpid/,https://www.zillow.com/san-diego-ca/10_p/
-117.02,32.81,14.0,3173.0,599.0,1451.0,585.0,3.7292,182200.0,<1H OCEAN,556,16982914,"6890 Boulder Lake Ave, San Diego, CA 92119",1110000,USD,3.0,4.0,1720 sqft,,1143900.0,4359.0,8,,False,https://photos.zillowstatic.com/fp/7cc52471a4434cb655a7de1f08b8950d-p_e.jpg,FOR SALE,House for sale,Kevin Sheedy Realty,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/6890-Boulder-Lake-Ave-San-Diego-CA-92119/16982914_zpid/,https://www.zillow.com/san-diego-ca/14_p/
-117.02,32.81,14.0,3173.0,599.0,1451.0,585.0,3.7292,182200.0,<1H OCEAN,157,16984087,"7252 Ballinger Ave, San Diego, CA 92119",1059950,USD,2.0,4.0,1404 sqft,,1101200.0,3866.0,1,,False,https://photos.zillowstatic.com/fp/6e5c4d346b2448fbbc09b8b813216296-p_e.jpg,FOR SALE,House for sale,Sunny Coast Realty,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/7252-Ballinger-Ave-San-Diego-CA-92119/16984087_zpid/,https://www.zillow.com/san-diego-ca/4_p/
-117.02,32.81,14.0,3173.0,599.0,1451.0,585.0,3.7292,182200.0,<1H OCEAN,407,16982931,"6770 Boulder Lake Ave, San Diego, CA 92119",1150000,USD,3.0,3.0,1800 sqft,,1136500.0,4013.0,44,,False,https://photos.zillowstatic.com/fp/331faf7854a663ecbb365d59f86592c6-p_e.jpg,FOR SALE,House for sale,David Lane,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/6770-Boulder-Lake-Ave-San-Diego-CA-92119/16982931_zpid/,https://www.zillow.com/san-diego-ca/10_p/
-117.05,32.58,22.0,2101.0,399.0,1551.0,371.0,4.1518,136900.0,NEAR OCEAN,390,17164539,"730 Narwhal St, San Diego, CA 92154",975000,USD,3.0,4.0,1937 sqft,,,,80,,False,https://photos.zillowstatic.com/fp/9d77f0119d297984cc0a0f1ea8bb8304-p_e.jpg,FOR SALE,House for sale,Rise Realty,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/730-Narwhal-St-San-Diego-CA-92154/17164539_zpid/,https://www.zillow.com/san-diego-ca/10_p/
-117.05,32.58,23.0,1918.0,339.0,1392.0,340.0,4.087,134800.0,NEAR OCEAN,390,17164539,"730 Narwhal St, San Diego, CA 92154",975000,USD,3.0,4.0,1937 sqft,,,,80,,False,https://photos.zillowstatic.com/fp/9d77f0119d297984cc0a0f1ea8bb8304-p_e.jpg,FOR SALE,House for sale,Rise Realty,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/730-Narwhal-St-San-Diego-CA-92154/17164539_zpid/,https://www.zillow.com/san-diego-ca/10_p/
-117.05,32.58,25.0,2185.0,370.0,1558.0,369.0,5.3072,132700.0,NEAR OCEAN,390,17164539,"730 Narwhal St, San Diego, CA 92154",975000,USD,3.0,4.0,1937 sqft,,,,80,,False,https://photos.zillowstatic.com/fp/9d77f0119d297984cc0a0f1ea8bb8304-p_e.jpg,FOR SALE,House for sale,Rise Realty,"https://www.zillow.com/homes/San-Diego,-CA_rb/",https://www.zillow.com/homedetails/730-Narwhal-St-San-Diego-CA-92154/17164539_zpid/,https://www.zillow.com/san-diego-ca/10_p/
